// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// Emperium
3321,Poring_22,Poring_22,Poring_22,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,Poring_23,Poring_23,Poring_23,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,Poring_24,Poring_24,Poring_24,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,Poring_25,Poring_25,Poring_25,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,Poring_26,Poring_26,Poring_26,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,Poring_27,Poring_27,Poring_27,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,Poring_28,Poring_28,Poring_28,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,Poring_29,Poring_29,Poring_29,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,Poring_30,Poring_30,Poring_30,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
///3330,Poring_31,Poring_31,Poring_31,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//----------------------------
//	SET BOSS 1
//----------------------------
2700,Addax,Addax,Addax,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2701,Ancient_Tree,Ancient_Tree,Ancient_Tree,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2702,Aposis,Aposis,Aposis,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2703,Arachne,Arachne,Arachne,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2704,Ayame_Man,Ayame_Men,Ayame_Men,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2705,Barorl,Barorl,Barorl,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2706,Beast_Vincento,Beast_Vincento,Beast_Vincento,99,7500000,10000,2854900,3114520,3,5560,10000,25,42,130,140,50,130,230,210,10,12,1,11,63,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2374,300,2702,400,2258,100,12103,500,0,0,0,0,675,10000,0,0
2707,Cannon_Shell,Cannon_Shell,Cannon_Shell,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,Captain_Skull,Captain_Skull,Captain_Skull,99,7580000,10000,2854900,3114520,3,5560,10000,25,42,130,140,100,130,230,210,10,12,1,11,61,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2345,500,2115,300,12103,500,0,0,0,0,0,0,675,10000,0,0
2709,Cherry_Blue,Cherry_Blue,Cherry_Blue,99,7900000,10000,2854900,3114520,3,5560,10000,25,42,130,140,100,130,230,210,10,12,1,11,61,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2234,100,2364,800,2433,300,12103,500,0,0,0,0,675,10000,0,0
2710,Guardian_Angel,Guardian_Angel,Guardian_Angel,99,9555000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2115,100,2524,200,2357,300,12103,500,0,0,0,0,675,10000,0,0
2711,Corpse_Hand,Corpse_Hand,Corpse_Hand,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2712,Crown_Zero,Crown_Zero,Crown_Zero,99,8888888,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2256,100,2702,100,1231,300,12103,500,0,0,0,0,675,10000,0,0
2713,Cyan_Satan,Cyan_Satan,Cyan_Satan,99,8900000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2433,300,2374,200,12103,500,1225,300,0,0,0,0,675,10000,0,0
2714,Cyberbot,Cyberbot,Cyberbot,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2715,Daehyon,Daehyon,Daehyon,99,7780000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,62,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,12103,500,2374,200,2115,100,5074,5000,0,0,0,0,675,10000,0,0
2716,Daibo_Kyo,Daibo_Kyo,Daibo_Kyo,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,Dancer_Isabelle,Dancer_Isabelle,Dancer_Isabelle,99,7400000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,0,11,64,0x37B5,100,768,768,480,1427450,10000,0,0 ,0,0,0,0,7619,1000,7620,1000,12103,500,2235,100,2702,400,2345,300,0,0,0,0,675,10000,0,0
2718,Dancer_Michel,Dancer_Michel,Dancer_Michel,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,Dark_Hollow,Dark_Hollow,Dark_Hollow,99,7555555,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2729,500,2423,200,0,0,12103,500,0,0,0,0,675,10000,0,0
2720,Dark_Lady,Dark_Lady,Dark_Lady,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2721,Dark_Lady,Dark_Lady,Dark_Lady,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2722,DarkKnight,DarkKnight,DarkKnight,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2723,Diablo_Baphomet,Diablo_Baphomet,Diablo_Baphomet,99,7421000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2256,5,2433,100,12103,500,0,0,0,0,0,0,675,10000,0,0
//----------------------------
//	SET BOSS 2
//----------------------------
2724,Dragon_Lord,Dragon_Lord,Dragon_Lord,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2725,Dragon_Yellow,Dragon_Yellow,Dragon_Yellow,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,Elf_Men,Elf_Men,Elf_Men,99,9750000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,0,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2357,100,1228,50,2701,500,12103,500,0,0,0,0,675,10000,0,0
2727,Entweihen,Entweihen,Entweihen,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,Eye_One_Devil,Eye_One_Devil,Eye_One_Devil,99,8790000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,11,63,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,5007,100,2537,400,12103,500,2268,1500,0,0,0,0,675,10000,0,0
2729,Fabilsag,Fabilsag,Fabilsag,99,7530000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,11,81,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2702,80,2115,100,2375,200,12103,500,0,0,0,0,675,10000,0,0
2730,Fight_Man,Fight_Man,Fight_Man,99,7530000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,63,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2115,100,671,5000,2357,100,12103,500,0,0,0,0,675,10000,0,0
2731,Fire_Horse,Fire_Horse,Fire_Horse,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2732,Fire_Wolf,Fire_Wolf,Fire_Wolf,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2733,Flat_Salamander,Flat_Salamander,Flat_Salamander,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2734,Frozen_Corpse,Frozen_Corpse,Frozen_Corpse,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2735,Gentle_Sting,Gentle_Sting,Gentle_Sting,99,9750000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,61,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2701,200,2702,400,2729,200,12103,500,0,0,0,0,675,10000,0,0
2736,Giant_Baphomet,Giant_Baphomet,Giant_Baphomet,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2737,GiantJuggernaut,GiantJuggernaut,GiantJuggernaut,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2738,GAMEMASTER,Game Master,Game Master,20,10,0,300000,300000,2,180,200,0,0,1,1,1,1,1,1,10,10,2,7,87,3568,60,420,400,576,0,0,0,0,0,0,0,0,617,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2739,God_Poring,God_Poring,God_Poring,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2740,Gold_Lord_Of_Death,Gold_Lord_Of_Death,Gold_Lord_Of_Death,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2741,High_Kraken,High_Kraken,High_Kraken,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2742,High_Orc_Lord,High_Orc_Lord,High_Orc_Lord,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2743,Hollow_Poring,Hollow_Poring,Hollow_Poring,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2744,Hou_Chu,Hou_Chu,Hou_Chu,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2745,Ichthyosaur,Ichthyosaur,Ichthyosaur,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2746,Igniz,Igniz,Igniz,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2747,Jaguar,Jaguar,Jaguar,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2748,Jinn,Jinn,Jinn,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2749,Joker,Joker,Joker,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2750,Kraken,Kraken,Kraken,99,7775555,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,61,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2249,300,2367,1000,2530,500,12103,500,0,0,0,0,675,10000,0,0
2751,Larva,Larva,Larva,99,8700000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2202,500,2347,800,671,5000,12103,500,0,0,0,0,675,10000,0,0
2752,Leviathan,Leviathan,Leviathan,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2753,Madame_Chiffon,Madame_Chiffon,Madame_Chiffon,99,7421000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2345,500,1225,300,2678,300,12103,500,0,0,0,0,675,10000,0,0
2754,Madamfondue,Madamfondue,Madamfondue,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,Maiden_Ghost,Maiden_Ghost,Maiden_Ghost,99,9800000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,0,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,671,5000,2433,100,2364,800,12103,500,0,0,0,0,675,10000,0,0
2756,Master_Foe,Master_Foe,Master_Foe,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2757,Master_Mong,Master_Mong,Master_Mong,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2758,MeawMow,MeawMow,MeawMow,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2759,Mermaid_Little,Mermaid_Little,Mermaid_Little,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2760,Merman_Aku,Merman_Aku,Merman_Aku,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2761,Merman_Ale,Merman_Ale,Merman_Ale,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2762,Merrow,Merrow,Merrow,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2763,Mikijung,Mikijung,Mikijung,99,8700000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,0,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,1225,300,1230,20,2367,1000,12103,500,0,0,0,0,675,10000,0,0
//----------------------------
//	SET BOSS 3
//----------------------------
2764,Mole_Worker,Mole_Worker,Mole_Worker,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2765,Moonlight_Baby,Moonlight_Baby,Moonlight_Baby,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2766,MoonlightLady,,,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2767,Mummy_Girl,Mummy_Girl,Mummy_Girl,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2768,Nephthys,Nephthys,Nephthys,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2769,Officer_Kille,Officer_Kille,Officer_Kille,99,7912300,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2115,100,0,0,12103,500,0,0,0,0,0,0,675,10000,0,0
2770,Okto,Okto,Okto,99,7600000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2702,400,2374,200,12103,500,0,0,0,0,0,0,675,10000,0,0
2771,Old_beelzebub,Old_beelzebub,Old_beelzebub,99,8777777,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,1237,500,1265,400,12103,500,0,0,1230,20,0,0,675,10000,0,0
2772,Phoenix,Phoenix,Phoenix,99,8500000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,63,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,1228,50,1230,20,5374,50,12103,500,0,0,0,0,675,10000,0,0
2773,Pirate_Ghost,Pirate_Ghost,Pirate_Ghost,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2774,Poring_Master,Poring_Master,Poring_Master,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2775,Predator,Predator,Predator,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2776,Princess_Mermaid,Princess_Mermaid,Princess_Mermaid,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2777,Queen_Mummy,Queen_Mummy,Queen_Mummy,99,6890000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,0,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,1231,300,2433,100,12103,500,2624,500,12204,900,0,0,675,10000,0,0
2778,Samurai_Red,Samurai_Red,Samurai_Red,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2779,Santagirl,Santagirl,Santagirl,99,8888888,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2702,80,2701,200,2249,300,12103,500,0,0,0,0,675,10000,0,0
